Package,Version,URL,Status,Bloom Log,Build Log,Deb File,Installed Files
cartesian_control_msgs,0.1.0-3-ge5796bb-2026.09.05.08.18,https://github.com/UniversalRobots/Universal_Robots_ROS_cartesian_control_msgs/tree/main,success,cartesian_control_msgs_0.1.0-3-ge5796bb-2026.09.05.08.18-bloom_generate.log,ros-one-cartesian-control-msgs_0.1.0-3-ge5796bb-2026.09.05.08.18_amd64-2026-09-05T08:18:06Z.build,ros-one-cartesian-control-msgs_0.1.0-3-ge5796bb-2026.09.05.08.18_amd64.deb,ros-one-cartesian-control-msgs_0.1.0-3-ge5796bb-2026.09.05.08.18_amd64.files
cv_bridge,1.16.2-2-gcfabf72-2026.09.05.08.19,https://github.com/ros-perception/vision_opencv/tree/noetic,success,cv_bridge_1.16.2-2-gcfabf72-2026.09.05.08.19-bloom_generate.log,ros-one-cv-bridge_1.16.2-2-gcfabf72-2026.09.05.08.19_amd64-2026-09-05T08:19:32Z.build,ros-one-cv-bridge_1.16.2-2-gcfabf72-2026.09.05.08.19_amd64.deb,ros-one-cv-bridge_1.16.2-2-gcfabf72-2026.09.05.08.19_amd64.files
grpc,0.0.17-1-g43d0faf-2026.09.05.08.22,https://github.com/CogRob/catkin_grpc/tree/master,success,grpc_0.0.17-1-g43d0faf-2026.09.05.08.22-bloom_generate.log,ros-one-grpc_0.0.17-1-g43d0faf-2026.09.05.08.22_amd64-2026-09-05T08:22:06Z.build,ros-one-grpc_0.0.17-1-g43d0faf-2026.09.05.08.22_amd64.deb,ros-one-grpc_0.0.17-1-g43d0faf-2026.09.05.08.22_amd64.files
image_geometry,1.16.2-2-gcfabf72-2026.09.05.08.30,https://github.com/ros-perception/vision_opencv/tree/noetic,success,image_geometry_1.16.2-2-gcfabf72-2026.09.05.08.30-bloom_generate.log,ros-one-image-geometry_1.16.2-2-gcfabf72-2026.09.05.08.30_amd64-2026-09-05T08:30:55Z.build,ros-one-image-geometry_1.16.2-2-gcfabf72-2026.09.05.08.30_amd64.deb,ros-one-image-geometry_1.16.2-2-gcfabf72-2026.09.05.08.30_amd64.files
lms1xx,0.3.0-2026.09.05.08.33,https://github.com/clearpathrobotics/LMS1xx/tree/noetic-devel,success,lms1xx_0.3.0-2026.09.05.08.33-bloom_generate.log,ros-one-lms1xx_0.3.0-2026.09.05.08.33_amd64-2026-09-05T08:33:18Z.build,ros-one-lms1xx_0.3.0-2026.09.05.08.33_amd64.deb,ros-one-lms1xx_0.3.0-2026.09.05.08.33_amd64.files
opencv_tests,1.16.2-2-gcfabf72-2026.09.05.08.34,https://github.com/ros-perception/vision_opencv/tree/noetic,success,opencv_tests_1.16.2-2-gcfabf72-2026.09.05.08.34-bloom_generate.log,ros-one-opencv-tests_1.16.2-2-gcfabf72-2026.09.05.08.34_amd64-2026-09-05T08:34:59Z.build,ros-one-opencv-tests_1.16.2-2-gcfabf72-2026.09.05.08.34_amd64.deb,ros-one-opencv-tests_1.16.2-2-gcfabf72-2026.09.05.08.34_amd64.files
test_grpc,0.0.17-1-g43d0faf-2026.09.05.08.36,https://github.com/CogRob/catkin_grpc/tree/master,success,test_grpc_0.0.17-1-g43d0faf-2026.09.05.08.36-bloom_generate.log,ros-one-test-grpc_0.0.17-1-g43d0faf-2026.09.05.08.36_amd64-2026-09-05T08:36:12Z.build,ros-one-test-grpc_0.0.17-1-g43d0faf-2026.09.05.08.36_amd64.deb,ros-one-test-grpc_0.0.17-1-g43d0faf-2026.09.05.08.36_amd64.files
ur_msgs,1.5.0-2026.09.05.08.38,https://github.com/ros-industrial/ur_msgs/tree/noetic-devel,success,ur_msgs_1.5.0-2026.09.05.08.38-bloom_generate.log,ros-one-ur-msgs_1.5.0-2026.09.05.08.38_amd64-2026-09-05T08:38:06Z.build,ros-one-ur-msgs_1.5.0-2026.09.05.08.38_amd64.deb,ros-one-ur-msgs_1.5.0-2026.09.05.08.38_amd64.files
vision_opencv,1.16.2-2-gcfabf72-2026.09.05.08.39,https://github.com/ros-perception/vision_opencv/tree/noetic,success,vision_opencv_1.16.2-2-gcfabf72-2026.09.05.08.39-bloom_generate.log,ros-one-vision-opencv_1.16.2-2-gcfabf72-2026.09.05.08.39_amd64-2026-09-05T08:39:29Z.build,ros-one-vision-opencv_1.16.2-2-gcfabf72-2026.09.05.08.39_amd64.deb,ros-one-vision-opencv_1.16.2-2-gcfabf72-2026.09.05.08.39_amd64.files
ros_tutorials,0.10.3-2026.09.05.08.17,https://github.com/ros/ros_tutorials/tree/noetic-devel,success,ros_tutorials_0.10.3-2026.09.05.08.17-bloom_generate.log,ros-one-ros-tutorials_0.10.3-2026.09.05.08.17_amd64-2026-09-05T08:17:51Z.build,ros-one-ros-tutorials_0.10.3-2026.09.05.08.17_amd64.deb,ros-one-ros-tutorials_0.10.3-2026.09.05.08.17_amd64.files
rosbag_snapshot_msgs,1.0.6-2026.09.05.08.19,https://github.com/ros/rosbag_snapshot/tree/main,success,rosbag_snapshot_msgs_1.0.6-2026.09.05.08.19-bloom_generate.log,ros-one-rosbag-snapshot-msgs_1.0.6-2026.09.05.08.19_amd64-2026-09-05T08:19:09Z.build,ros-one-rosbag-snapshot-msgs_1.0.6-2026.09.05.08.19_amd64.deb,ros-one-rosbag-snapshot-msgs_1.0.6-2026.09.05.08.19_amd64.files
rosbag_snapshot,1.0.6-2026.09.05.08.20,https://github.com/ros/rosbag_snapshot/tree/main,success,rosbag_snapshot_1.0.6-2026.09.05.08.20-bloom_generate.log,ros-one-rosbag-snapshot_1.0.6-2026.09.05.08.20_amd64-2026-09-05T08:20:39Z.build,ros-one-rosbag-snapshot_1.0.6-2026.09.05.08.20_amd64.deb,ros-one-rosbag-snapshot_1.0.6-2026.09.05.08.20_amd64.files
roscpp_tutorials,0.10.3-2026.09.05.08.22,https://github.com/ros/ros_tutorials/tree/noetic-devel,success,roscpp_tutorials_0.10.3-2026.09.05.08.22-bloom_generate.log,ros-one-roscpp-tutorials_0.10.3-2026.09.05.08.22_amd64-2026-09-05T08:22:47Z.build,ros-one-roscpp-tutorials_0.10.3-2026.09.05.08.22_amd64.deb,ros-one-roscpp-tutorials_0.10.3-2026.09.05.08.22_amd64.files
rospy_message_converter,0.5.9-8-g6d907be-2026.09.05.08.24,https://github.com/DFKI-NI/rospy_message_converter/tree/master,success,rospy_message_converter_0.5.9-8-g6d907be-2026.09.05.08.24-bloom_generate.log,ros-one-rospy-message-converter_0.5.9-8-g6d907be-2026.09.05.08.24_amd64-2026-09-05T08:24:44Z.build,ros-one-rospy-message-converter_0.5.9-8-g6d907be-2026.09.05.08.24_amd64.deb,ros-one-rospy-message-converter_0.5.9-8-g6d907be-2026.09.05.08.24_amd64.files
rospy_tutorials,0.10.3-2026.09.05.08.26,https://github.com/ros/ros_tutorials/tree/noetic-devel,success,rospy_tutorials_0.10.3-2026.09.05.08.26-bloom_generate.log,ros-one-rospy-tutorials_0.10.3-2026.09.05.08.26_amd64-2026-09-05T08:26:17Z.build,ros-one-rospy-tutorials_0.10.3-2026.09.05.08.26_amd64.deb,ros-one-rospy-tutorials_0.10.3-2026.09.05.08.26_amd64.files
turtlesim,0.10.3-2026.09.05.08.27,https://github.com/ros/ros_tutorials/tree/noetic-devel,success,turtlesim_0.10.3-2026.09.05.08.27-bloom_generate.log,ros-one-turtlesim_0.10.3-2026.09.05.08.27_amd64-2026-09-05T08:28:00Z.build,ros-one-turtlesim_0.10.3-2026.09.05.08.27_amd64.deb,ros-one-turtlesim_0.10.3-2026.09.05.08.27_amd64.files
vision_msgs,0.0.2-2026.09.05.08.30,https://github.com/Kukanani/vision_msgs/tree/noetic-devel,success,vision_msgs_0.0.2-2026.09.05.08.30-bloom_generate.log,ros-one-vision-msgs_0.0.2-2026.09.05.08.30_amd64-2026-09-05T08:30:12Z.build,ros-one-vision-msgs_0.0.2-2026.09.05.08.30_amd64.deb,ros-one-vision-msgs_0.0.2-2026.09.05.08.30_amd64.files
camera_calibration_parsers,1.12.1-2026.09.05.08.15,https://github.com/ros-perception/image_common/tree/noetic-devel,success,camera_calibration_parsers_1.12.1-2026.09.05.08.15-bloom_generate.log,ros-one-camera-calibration-parsers_1.12.1-2026.09.05.08.15_amd64-2026-09-05T08:15:26Z.build,ros-one-camera-calibration-parsers_1.12.1-2026.09.05.08.15_amd64.deb,ros-one-camera-calibration-parsers_1.12.1-2026.09.05.08.15_amd64.files
image_common,1.12.1-2026.09.05.08.17,https://github.com/ros-perception/image_common/tree/noetic-devel,success,image_common_1.12.1-2026.09.05.08.17-bloom_generate.log,ros-one-image-common_1.12.1-2026.09.05.08.17_amd64-2026-09-05T08:17:31Z.build,ros-one-image-common_1.12.1-2026.09.05.08.17_amd64.deb,ros-one-image-common_1.12.1-2026.09.05.08.17_amd64.files
image_transport,1.12.1-2026.09.05.08.19,https://github.com/ros-perception/image_common/tree/noetic-devel,success,image_transport_1.12.1-2026.09.05.08.19-bloom_generate.log,ros-one-image-transport_1.12.1-2026.09.05.08.19_amd64-2026-09-05T08:19:07Z.build,ros-one-image-transport_1.12.1-2026.09.05.08.19_amd64.deb,ros-one-image-transport_1.12.1-2026.09.05.08.19_amd64.files
camera_info_manager,1.12.1-2026.09.05.08.21,https://github.com/ros-perception/image_common/tree/noetic-devel,success,camera_info_manager_1.12.1-2026.09.05.08.21-bloom_generate.log,ros-one-camera-info-manager_1.12.1-2026.09.05.08.21_amd64-2026-09-05T08:21:26Z.build,ros-one-camera-info-manager_1.12.1-2026.09.05.08.21_amd64.deb,ros-one-camera-info-manager_1.12.1-2026.09.05.08.21_amd64.files
pcl_msgs,0.3.0-1-g89b0725-2026.09.05.08.23,https://github.com/ros-perception/pcl_msgs/tree/noetic-devel,success,pcl_msgs_0.3.0-1-g89b0725-2026.09.05.08.23-bloom_generate.log,ros-one-pcl-msgs_0.3.0-1-g89b0725-2026.09.05.08.23_amd64-2026-09-05T08:23:29Z.build,ros-one-pcl-msgs_0.3.0-1-g89b0725-2026.09.05.08.23_amd64.deb,ros-one-pcl-msgs_0.3.0-1-g89b0725-2026.09.05.08.23_amd64.files
plotjuggler,3.17.2-1-gb079dd17-2026.09.05.08.25,https://github.com/facontidavide/PlotJuggler/tree/main,success,plotjuggler_3.17.2-1-gb079dd17-2026.09.05.08.25-bloom_generate.log,ros-one-plotjuggler_3.17.2-1-gb079dd17-2026.09.05.08.25_amd64-2026-09-05T08:25:18Z.build,ros-one-plotjuggler_3.17.2-1-gb079dd17-2026.09.05.08.25_amd64.deb,ros-one-plotjuggler_3.17.2-1-gb079dd17-2026.09.05.08.25_amd64.files
polled_camera,1.12.1-2026.09.05.08.34,https://github.com/ros-perception/image_common/tree/noetic-devel,success,polled_camera_1.12.1-2026.09.05.08.34-bloom_generate.log,ros-one-polled-camera_1.12.1-2026.09.05.08.34_amd64-2026-09-05T08:34:43Z.build,ros-one-polled-camera_1.12.1-2026.09.05.08.34_amd64.deb,ros-one-polled-camera_1.12.1-2026.09.05.08.34_amd64.files
timed_roslaunch,0.2.0-2026.09.05.08.36,https://github.com/Tiryoh/timed_roslaunch/tree/noetic-devel,success,timed_roslaunch_0.2.0-2026.09.05.08.36-bloom_generate.log,ros-one-timed-roslaunch_0.2.0-2026.09.05.08.36_amd64-2026-09-05T08:36:42Z.build,ros-one-timed-roslaunch_0.2.0-2026.09.05.08.36_amd64.deb,ros-one-timed-roslaunch_0.2.0-2026.09.05.08.36_amd64.files
allocators,1.0.25-10-g6ad6177-2026.09.05.08.15,https://github.com/ros-o/ros_realtime/tree/obese-devel,success,allocators_1.0.25-10-g6ad6177-2026.09.05.08.15-bloom_generate.log,ros-one-allocators_1.0.25-10-g6ad6177-2026.09.05.08.15_amd64-2026-09-05T08:15:33Z.build,ros-one-allocators_1.0.25-10-g6ad6177-2026.09.05.08.15_amd64.deb,ros-one-allocators_1.0.25-10-g6ad6177-2026.09.05.08.15_amd64.files
ros_realtime,1.0.25-10-g6ad6177-2026.09.05.08.17,https://github.com/ros-o/ros_realtime/tree/obese-devel,success,ros_realtime_1.0.25-10-g6ad6177-2026.09.05.08.17-bloom_generate.log,ros-one-ros-realtime_1.0.25-10-g6ad6177-2026.09.05.08.17_amd64-2026-09-05T08:17:06Z.build,ros-one-ros-realtime_1.0.25-10-g6ad6177-2026.09.05.08.17_amd64.deb,ros-one-ros-realtime_1.0.25-10-g6ad6177-2026.09.05.08.17_amd64.files
rosatomic,1.0.25-10-g6ad6177-2026.09.05.08.18,https://github.com/ros-o/ros_realtime/tree/obese-devel,success,rosatomic_1.0.25-10-g6ad6177-2026.09.05.08.18-bloom_generate.log,ros-one-rosatomic_1.0.25-10-g6ad6177-2026.09.05.08.18_amd64-2026-09-05T08:18:37Z.build,ros-one-rosatomic_1.0.25-10-g6ad6177-2026.09.05.08.18_amd64.deb,ros-one-rosatomic_1.0.25-10-g6ad6177-2026.09.05.08.18_amd64.files
lockfree,1.0.25-10-g6ad6177-2026.09.05.08.20,https://github.com/ros-o/ros_realtime/tree/obese-devel,success,lockfree_1.0.25-10-g6ad6177-2026.09.05.08.20-bloom_generate.log,ros-one-lockfree_1.0.25-10-g6ad6177-2026.09.05.08.20_amd64-2026-09-05T08:20:09Z.build,ros-one-lockfree_1.0.25-10-g6ad6177-2026.09.05.08.20_amd64.deb,ros-one-lockfree_1.0.25-10-g6ad6177-2026.09.05.08.20_amd64.files
rosrt,1.0.25-10-g6ad6177-2026.09.05.08.21,https://github.com/ros-o/ros_realtime/tree/obese-devel,success,rosrt_1.0.25-10-g6ad6177-2026.09.05.08.21-bloom_generate.log,ros-one-rosrt_1.0.25-10-g6ad6177-2026.09.05.08.21_amd64-2026-09-05T08:21:52Z.build,ros-one-rosrt_1.0.25-10-g6ad6177-2026.09.05.08.21_amd64.deb,ros-one-rosrt_1.0.25-10-g6ad6177-2026.09.05.08.21_amd64.files
sparse_bundle_adjustment,0.4.4-2026.09.05.08.23,https://github.com/ros-perception/sparse_bundle_adjustment/tree/melodic-devel,success,sparse_bundle_adjustment_0.4.4-2026.09.05.08.23-bloom_generate.log,ros-one-sparse-bundle-adjustment_0.4.4-2026.09.05.08.23_amd64-2026-09-05T08:23:50Z.build,ros-one-sparse-bundle-adjustment_0.4.4-2026.09.05.08.23_amd64.deb,ros-one-sparse-bundle-adjustment_0.4.4-2026.09.05.08.23_amd64.files
urdfdom_py,0.4.6-2026.09.05.08.26,https://github.com/ros/urdf_parser_py/tree/melodic-devel,success,urdfdom_py_0.4.6-2026.09.05.08.26-bloom_generate.log,ros-one-urdfdom-py_0.4.6-2026.09.05.08.26_amd64-2026-09-05T08:26:02Z.build,ros-one-urdfdom-py_0.4.6-2026.09.05.08.26_amd64.deb,ros-one-urdfdom-py_0.4.6-2026.09.05.08.26_amd64.files
xacro,1.15.0-3-g699482b-2026.09.05.08.27,https://github.com/ros/xacro/tree/noetic-devel,success,xacro_1.15.0-3-g699482b-2026.09.05.08.27-bloom_generate.log,ros-one-xacro_1.15.0-3-g699482b-2026.09.05.08.27_amd64-2026-09-05T08:27:39Z.build,ros-one-xacro_1.15.0-3-g699482b-2026.09.05.08.27_amd64.deb,ros-one-xacro_1.15.0-3-g699482b-2026.09.05.08.27_amd64.files
geometry2,0.7.5-34-g86d8b56-2026.09.05.08.42,https://github.com/ros-o/geometry2/tree/obese-devel,success,geometry2_0.7.5-34-g86d8b56-2026.09.05.08.42-bloom_generate.log,ros-one-geometry2_0.7.5-34-g86d8b56-2026.09.05.08.42_amd64-2026-09-05T08:42:58Z.build,ros-one-geometry2_0.7.5-34-g86d8b56-2026.09.05.08.42_amd64.deb,ros-one-geometry2_0.7.5-34-g86d8b56-2026.09.05.08.42_amd64.files
tf2_msgs,0.7.5-34-g86d8b56-2026.09.05.08.45,https://github.com/ros-o/geometry2/tree/obese-devel,success,tf2_msgs_0.7.5-34-g86d8b56-2026.09.05.08.45-bloom_generate.log,ros-one-tf2-msgs_0.7.5-34-g86d8b56-2026.09.05.08.45_amd64-2026-09-05T08:45:06Z.build,ros-one-tf2-msgs_0.7.5-34-g86d8b56-2026.09.05.08.45_amd64.deb,ros-one-tf2-msgs_0.7.5-34-g86d8b56-2026.09.05.08.45_amd64.files
tf2,0.7.5-34-g86d8b56-2026.09.05.08.47,https://github.com/ros-o/geometry2/tree/obese-devel,success,tf2_0.7.5-34-g86d8b56-2026.09.05.08.47-bloom_generate.log,ros-one-tf2_0.7.5-34-g86d8b56-2026.09.05.08.47_amd64-2026-09-05T08:47:23Z.build,ros-one-tf2_0.7.5-34-g86d8b56-2026.09.05.08.47_amd64.deb,ros-one-tf2_0.7.5-34-g86d8b56-2026.09.05.08.47_amd64.files
tf2_bullet,0.7.5-34-g86d8b56-2026.09.05.08.49,https://github.com/ros-o/geometry2/tree/obese-devel,success,tf2_bullet_0.7.5-34-g86d8b56-2026.09.05.08.49-bloom_generate.log,ros-one-tf2-bullet_0.7.5-34-g86d8b56-2026.09.05.08.49_amd64-2026-09-05T08:49:48Z.build,ros-one-tf2-bullet_0.7.5-34-g86d8b56-2026.09.05.08.49_amd64.deb,ros-one-tf2-bullet_0.7.5-34-g86d8b56-2026.09.05.08.49_amd64.files
tf2_eigen,0.7.5-34-g86d8b56-2026.09.05.08.52,https://github.com/ros-o/geometry2/tree/obese-devel,success,tf2_eigen_0.7.5-34-g86d8b56-2026.09.05.08.52-bloom_generate.log,ros-one-tf2-eigen_0.7.5-34-g86d8b56-2026.09.05.08.52_amd64-2026-09-05T08:52:03Z.build,ros-one-tf2-eigen_0.7.5-34-g86d8b56-2026.09.05.08.52_amd64.deb,ros-one-tf2-eigen_0.7.5-34-g86d8b56-2026.09.05.08.52_amd64.files
tf2_py,0.7.5-34-g86d8b56-2026.09.05.08.54,https://github.com/ros-o/geometry2/tree/obese-devel,success,tf2_py_0.7.5-34-g86d8b56-2026.09.05.08.54-bloom_generate.log,ros-one-tf2-py_0.7.5-34-g86d8b56-2026.09.05.08.54_amd64-2026-09-05T08:54:18Z.build,ros-one-tf2-py_0.7.5-34-g86d8b56-2026.09.05.08.54_amd64.deb,ros-one-tf2-py_0.7.5-34-g86d8b56-2026.09.05.08.54_amd64.files
tf2_ros,0.7.5-34-g86d8b56-2026.09.05.08.57,https://github.com/ros-o/geometry2/tree/obese-devel,success,tf2_ros_0.7.5-34-g86d8b56-2026.09.05.08.57-bloom_generate.log,ros-one-tf2-ros_0.7.5-34-g86d8b56-2026.09.05.08.57_amd64-2026-09-05T08:57:16Z.build,ros-one-tf2-ros_0.7.5-34-g86d8b56-2026.09.05.08.57_amd64.deb,ros-one-tf2-ros_0.7.5-34-g86d8b56-2026.09.05.08.57_amd64.files
tf2_geometry_msgs,0.7.5-34-g86d8b56-2026.09.05.09.00,https://github.com/ros-o/geometry2/tree/obese-devel,success,tf2_geometry_msgs_0.7.5-34-g86d8b56-2026.09.05.09.00-bloom_generate.log,ros-one-tf2-geometry-msgs_0.7.5-34-g86d8b56-2026.09.05.09.00_amd64-2026-09-05T09:00:45Z.build,ros-one-tf2-geometry-msgs_0.7.5-34-g86d8b56-2026.09.05.09.00_amd64.deb,ros-one-tf2-geometry-msgs_0.7.5-34-g86d8b56-2026.09.05.09.00_amd64.files
tf2_kdl,0.7.5-34-g86d8b56-2026.09.05.09.03,https://github.com/ros-o/geometry2/tree/obese-devel,success,tf2_kdl_0.7.5-34-g86d8b56-2026.09.05.09.03-bloom_generate.log,ros-one-tf2-kdl_0.7.5-34-g86d8b56-2026.09.05.09.03_amd64-2026-09-05T09:03:14Z.build,ros-one-tf2-kdl_0.7.5-34-g86d8b56-2026.09.05.09.03_amd64.deb,ros-one-tf2-kdl_0.7.5-34-g86d8b56-2026.09.05.09.03_amd64.files
test_tf2,0.7.5-34-g86d8b56-2026.09.05.09.05,https://github.com/ros-o/geometry2/tree/obese-devel,success,test_tf2_0.7.5-34-g86d8b56-2026.09.05.09.05-bloom_generate.log,ros-one-test-tf2_0.7.5-34-g86d8b56-2026.09.05.09.05_amd64-2026-09-05T09:05:37Z.build,ros-one-test-tf2_0.7.5-34-g86d8b56-2026.09.05.09.05_amd64.deb,ros-one-test-tf2_0.7.5-34-g86d8b56-2026.09.05.09.05_amd64.files
tf2_sensor_msgs,0.7.5-34-g86d8b56-2026.09.05.09.08,https://github.com/ros-o/geometry2/tree/obese-devel,success,tf2_sensor_msgs_0.7.5-34-g86d8b56-2026.09.05.09.08-bloom_generate.log,ros-one-tf2-sensor-msgs_0.7.5-34-g86d8b56-2026.09.05.09.08_amd64-2026-09-05T09:08:02Z.build,ros-one-tf2-sensor-msgs_0.7.5-34-g86d8b56-2026.09.05.09.08_amd64.deb,ros-one-tf2-sensor-msgs_0.7.5-34-g86d8b56-2026.09.05.09.08_amd64.files
tf2_tools,0.7.5-34-g86d8b56-2026.09.05.09.10,https://github.com/ros-o/geometry2/tree/obese-devel,success,tf2_tools_0.7.5-34-g86d8b56-2026.09.05.09.10-bloom_generate.log,ros-one-tf2-tools_0.7.5-34-g86d8b56-2026.09.05.09.10_amd64-2026-09-05T09:10:28Z.build,ros-one-tf2-tools_0.7.5-34-g86d8b56-2026.09.05.09.10_amd64.deb,ros-one-tf2-tools_0.7.5-34-g86d8b56-2026.09.05.09.10_amd64.files
collada_parser,1.12.13-1-g4d944c2-2026.09.05.08.43,https://github.com/ros-o/collada_urdf/tree/obese-devel,success,collada_parser_1.12.13-1-g4d944c2-2026.09.05.08.43-bloom_generate.log,ros-one-collada-parser_1.12.13-1-g4d944c2-2026.09.05.08.43_amd64-2026-09-05T08:43:10Z.build,ros-one-collada-parser_1.12.13-1-g4d944c2-2026.09.05.08.43_amd64.deb,ros-one-collada-parser_1.12.13-1-g4d944c2-2026.09.05.08.43_amd64.files
collada_urdf,1.12.13-1-g4d944c2-2026.09.05.08.45,https://github.com/ros-o/collada_urdf/tree/obese-devel,success,collada_urdf_1.12.13-1-g4d944c2-2026.09.05.08.45-bloom_generate.log,ros-one-collada-urdf_1.12.13-1-g4d944c2-2026.09.05.08.45_amd64-2026-09-05T08:45:31Z.build,ros-one-collada-urdf_1.12.13-1-g4d944c2-2026.09.05.08.45_amd64.deb,ros-one-collada-urdf_1.12.13-1-g4d944c2-2026.09.05.08.45_amd64.files
dynamixel_controllers,0.4.1-3-g3d84232-2026.09.05.08.48,https://github.com/arebgun/dynamixel_motor/tree/master,success,dynamixel_controllers_0.4.1-3-g3d84232-2026.09.05.08.48-bloom_generate.log,ros-one-dynamixel-controllers_0.4.1-3-g3d84232-2026.09.05.08.48_amd64-2026-09-05T08:48:04Z.build,ros-one-dynamixel-controllers_0.4.1-3-g3d84232-2026.09.05.08.48_amd64.deb,ros-one-dynamixel-controllers_0.4.1-3-g3d84232-2026.09.05.08.48_amd64.files
dynamixel_driver,0.4.1-3-g3d84232-2026.09.05.08.50,https://github.com/arebgun/dynamixel_motor/tree/master,failed-bloom-generate,dynamixel_driver_0.4.1-3-g3d84232-2026.09.05.08.50-bloom_generate.log,,,
dynamixel_motor,0.4.1-3-g3d84232-2026.09.05.08.50,https://github.com/arebgun/dynamixel_motor/tree/master,success,dynamixel_motor_0.4.1-3-g3d84232-2026.09.05.08.50-bloom_generate.log,ros-one-dynamixel-motor_0.4.1-3-g3d84232-2026.09.05.08.50_amd64-2026-09-05T08:50:01Z.build,ros-one-dynamixel-motor_0.4.1-3-g3d84232-2026.09.05.08.50_amd64.deb,ros-one-dynamixel-motor_0.4.1-3-g3d84232-2026.09.05.08.50_amd64.files
dynamixel_msgs,0.4.1-3-g3d84232-2026.09.05.08.51,https://github.com/arebgun/dynamixel_motor/tree/master,success,dynamixel_msgs_0.4.1-3-g3d84232-2026.09.05.08.51-bloom_generate.log,ros-one-dynamixel-msgs_0.4.1-3-g3d84232-2026.09.05.08.51_amd64-2026-09-05T08:51:58Z.build,ros-one-dynamixel-msgs_0.4.1-3-g3d84232-2026.09.05.08.51_amd64.deb,ros-one-dynamixel-msgs_0.4.1-3-g3d84232-2026.09.05.08.51_amd64.files
dynamixel_tutorials,0.4.1-3-g3d84232-2026.09.05.08.54,https://github.com/arebgun/dynamixel_motor/tree/master,success,dynamixel_tutorials_0.4.1-3-g3d84232-2026.09.05.08.54-bloom_generate.log,ros-one-dynamixel-tutorials_0.4.1-3-g3d84232-2026.09.05.08.54_amd64-2026-09-05T08:54:12Z.build,ros-one-dynamixel-tutorials_0.4.1-3-g3d84232-2026.09.05.08.54_amd64.deb,ros-one-dynamixel-tutorials_0.4.1-3-g3d84232-2026.09.05.08.54_amd64.files
nodelet,1.11.2-1-g5ed9cab-2026.09.05.08.56,https://github.com/ros/nodelet_core/tree/noetic-devel,success,nodelet_1.11.2-1-g5ed9cab-2026.09.05.08.56-bloom_generate.log,ros-one-nodelet_1.11.2-1-g5ed9cab-2026.09.05.08.56_amd64-2026-09-05T08:56:09Z.build,ros-one-nodelet_1.11.2-1-g5ed9cab-2026.09.05.08.56_amd64.deb,ros-one-nodelet_1.11.2-1-g5ed9cab-2026.09.05.08.56_amd64.files
nodelet_core,1.11.2-1-g5ed9cab-2026.09.05.08.58,https://github.com/ros/nodelet_core/tree/noetic-devel,success,nodelet_core_1.11.2-1-g5ed9cab-2026.09.05.08.58-bloom_generate.log,ros-one-nodelet-core_1.11.2-1-g5ed9cab-2026.09.05.08.58_amd64-2026-09-05T08:58:36Z.build,ros-one-nodelet-core_1.11.2-1-g5ed9cab-2026.09.05.08.58_amd64.deb,ros-one-nodelet-core_1.11.2-1-g5ed9cab-2026.09.05.08.58_amd64.files
nodelet_topic_tools,1.11.2-1-g5ed9cab-2026.09.05.09.00,https://github.com/ros/nodelet_core/tree/noetic-devel,success,nodelet_topic_tools_1.11.2-1-g5ed9cab-2026.09.05.09.00-bloom_generate.log,ros-one-nodelet-topic-tools_1.11.2-1-g5ed9cab-2026.09.05.09.00_amd64-2026-09-05T09:00:33Z.build,ros-one-nodelet-topic-tools_1.11.2-1-g5ed9cab-2026.09.05.09.00_amd64.deb,ros-one-nodelet-topic-tools_1.11.2-1-g5ed9cab-2026.09.05.09.00_amd64.files
test_nodelet,1.11.2-1-g5ed9cab-2026.09.05.09.02,https://github.com/ros/nodelet_core/tree/noetic-devel,success,test_nodelet_1.11.2-1-g5ed9cab-2026.09.05.09.02-bloom_generate.log,ros-one-test-nodelet_1.11.2-1-g5ed9cab-2026.09.05.09.02_amd64-2026-09-05T09:02:49Z.build,ros-one-test-nodelet_1.11.2-1-g5ed9cab-2026.09.05.09.02_amd64.deb,ros-one-test-nodelet_1.11.2-1-g5ed9cab-2026.09.05.09.02_amd64.files
test_nodelet_topic_tools,1.11.2-1-g5ed9cab-2026.09.05.09.05,https://github.com/ros/nodelet_core/tree/noetic-devel,success,test_nodelet_topic_tools_1.11.2-1-g5ed9cab-2026.09.05.09.05-bloom_generate.log,ros-one-test-nodelet-topic-tools_1.11.2-1-g5ed9cab-2026.09.05.09.05_amd64-2026-09-05T09:05:09Z.build,ros-one-test-nodelet-topic-tools_1.11.2-1-g5ed9cab-2026.09.05.09.05_amd64.deb,ros-one-test-nodelet-topic-tools_1.11.2-1-g5ed9cab-2026.09.05.09.05_amd64.files
audio_common,0.3.18-2026.09.05.08.43,https://github.com/ros-drivers/audio_common/tree/master,success,audio_common_0.3.18-2026.09.05.08.43-bloom_generate.log,ros-one-audio-common_0.3.18-2026.09.05.08.43_amd64-2026-09-05T08:43:13Z.build,ros-one-audio-common_0.3.18-2026.09.05.08.43_amd64.deb,ros-one-audio-common_0.3.18-2026.09.05.08.43_amd64.files
